Gene,Half_Life
YJL109C,26.58398818694393
YGR283C,26.570852315550027
YML007W,26.5680086815833
YIL045W,26.54784493959588
YMR070W,26.53766655122222
YER027C,26.53551900530403
YCR002C,26.515568462232924
YDR316W,26.501096170991968
YGL180W,26.492289746923372
YLR224W,26.491965277440592
YGL211W,26.49097386352766
YOR321W,26.465980305930657
YDR486C,26.460197037557222
YOR271C,26.444927504720663
YOR215C,26.44172532255413
YCR066W,26.432254786056145
YPL273W,26.426027410380943
YNL150W,26.422659058524356
YPL283C,26.41887783325466
YPL269W,26.40401030215862
YDR140W,26.388726389687964
YEL053C,26.374177354430156
YDR147W,26.365171678769098
YDR131C,26.357984127159966
YDL139C,26.350602215559075
YJR116W,26.341783792944327
YPL203W,26.33826523151914
YGR294W,26.334802104419527
YER018C,26.322027858239707
YER130C,26.31974784749667
YJR049C,26.31098601792536
YEL034W,26.310834637351395
YGR140W,26.298549964883232
YFL048C,26.28600767659995
YGL053W,26.27920769125791
YMR004W,26.27535255603023
YDR038C,26.274738280281877
YMR060C,26.245765805966894
YGR295C,26.241964306938723
YBR084W,26.230479500396594
YJR074W,26.193018866759644
YDL082W,26.187134055037063
YKL081W,26.180750865457096
YOL051W,26.1687086641419
YJR157W,26.16833317402505
YPL102C,26.164210427677045
YDR237W,26.15641878610209
YDL095W,26.153780418777984
YJR086W,26.15138095624557
YDL138W,26.143726367884792
YDL081C,26.14250831975944
YJL196C,26.141072784975005
YJR137C,26.13998066016752
YCR044C,26.104969435896567
YJL157C,26.075700904112015
YLL021W,26.059472124552684
YOR101W,26.050305621752088
YOR249C,26.045746888505533
YBR277C,26.022293794121286
YLR383W,26.01974963625547
YGR216C,25.988495138436722
YNL067W,25.979567565441403
YDL163W,25.967612113776173
YKL049C,25.949923517346857
YMR166C,25.933109579987043
YOL111C,25.918879963776934
YMR321C,25.913644547931096
YHR007C,25.911100938989993
YHR204W,25.907292602249697
YML012W,25.89821876438111
YHR071W,25.891400628234653
YGR031W,25.887252357797994
YLL038C,25.87592528575135
YJL127C,25.871474625243295
YKL099C,25.866940661016006
YHR142W,25.857112598947154
YMR215W,25.85408192164378
YDR270W,25.84222480538045
YGR063C,25.836692567455632
YBL049W,25.831219287172623
YAL043C-A,25.823308603946174
YLR022C,25.81863543256829
YMR202W,25.80795328026423
YBR189W,25.800270059177638
YER093C-A,25.793224432515927
YGR251W,25.78581267215975
YML108W,25.77511747052078
YAR028W,25.770262274526523
YDR478W,25.76842275382047
YKR013W,25.760154045024862
YNR043W,25.749354563252776
YML010W,25.74871942359883
YOL138C,25.747131476167564
YJR084W,25.746001997630326
YGL150C,25.73643670833035
YDR264C,25.734235147195164
YFL056C,25.700318100332474
YDR338C,25.685023579803783
YLL043W,25.669325398977822
YOR237W,25.669022467859318
YLR002C,25.66369241468916
YER176W,25.663088293402467
YPL217C,25.657186858161037
YGR197C,25.64866740920299
YCR035C,25.644180166006187
YJL015C,25.644161221064863
YOR076C,25.636428948792226
YML042W,25.635229746210054
YHR115C,25.620071945039456
YNR026C,25.60861411471542
YER153C,25.596433473104423
YLR407W,25.595623915083838
YKR059W,25.587172305587814
YER119C-A,25.576551286501655
YDL112W,25.570964435204445
YMR150C,25.569415595830854
YMR035W,25.556705998985343
YBR115C,25.550621580969377
YIL085C,25.54785144417275
YFR006W,25.543242719043747
YGL122C,25.540114197839088
YKR071C,25.53791530280243
YKL077W,25.530372591980534
YOR217W,25.529721364981047
YNL316C,25.527596324803785
YCR100C,25.521110129467917
YCR098C,25.50675628678596
YGL242C,25.50478135121871
YIL096C,25.49893634704156
YGR141W,25.493705403588823
YIL031W,25.493107404732825
YBR135W,25.486691560618823
YJL183W,25.48040938909125
YER174C,25.461430723245844
YJL046W,25.45231003566684
YDR058C,25.45122263810736
YER062C,25.434522330720796
YMR089C,25.42883329055591
YLR049C,25.42836114535717
YEL015W,25.42476391398238
YDR477W,25.41729202203409
YEL025C,25.40567955741571
YER146W,25.404904683462917
YNL267W,25.3916266420779
YNL018C,25.386021799852404
YLR409C,25.37372735020638
YAL040C,25.37093669553562
YGR112W,25.366948924878876
YDR174W,25.36098955664997
YMR295C,25.35412169792342
YPR062W,25.353965490421782
YLR417W,25.34159326265787
YLR003C,25.33671177788036
YGL013C,25.313487656316585
YMR100W,25.310847267059444
YOR008C,25.300191082220397
YKL172W,25.28437943453107
YLR305C,25.27951009948308
YOR195W,25.27915067030888
YER049W,25.276569723407352
YHR085W,25.271610896039448
YJL053W,25.269706631481235
YNL108C,25.267192453237858
YER128W,25.25979119938293
YDR487C,25.258773278051112
YBR008C,25.250662697264392
YPR067W,25.247716171302617
YLR213C,25.243847859212398
YHR131C,25.240934664077884
YER184C,25.237519491984752
YDR484W,25.221908013321478
YDL050C,25.206725056050356
YGL029W,25.20349631846376
YDR184C,25.198873799120214
YHL033C,25.189419081026
YKL075C,25.185075120437276
YGL039W,25.167600976574864
YJR047C,25.146550983100425
YMR256C,25.143286064741005
YGL023C,25.13807369385616
YOR336W,25.12091100238254
YNL084C,25.115575957721262
YHR214W-A,25.11265332576103
YDL192W,25.11148170306325
YLR272C,25.089078262238935
YKL135C,25.081195554497928
YOR357C,25.074684864318844
YLR101C,25.066836636527455
YNL270C,25.058688316837088
YPL216W,25.04749253090805
YGR070W,25.046978889361537
YKL149C,25.035361793691777
YDL116W,25.033028768302607
YML132W,25.03006637781388
YBR086C,25.027101562876744
YGR222W,25.026617480890348
YPR023C,25.0202633913559
YCL059C,25.013097089310122
YGR071C,24.990407210778788
YKR087C,24.989676053363738
YGR257C,24.98424606562602
YLR192C,24.97970143669569
YDR323C,24.977447035286293
YIR034C,24.967485244838212
YDR020C,24.96662244133342
YPL115C,24.95071428299185
YER063W,24.94260522470576
YAL042W,24.923228996421273
YDR031W,24.922923563196306
YCR053W,24.90743964576293
YNL214W,24.904713686326133
YIL098C,24.896808677584932
YCR086W,24.890583741798203
YGL223C,24.876312435572217
YBL031W,24.872286567626016
YIL158W,24.862260794402307
YPL213W,24.858659588327196
YKL040C,24.85313023299864
YBR252W,24.835603782100108
YDL236W,24.810242072005973
YOR092W,24.80075255097174
YOR227W,24.800430481881122
YNL034W,24.78898414492356
YNR059W,24.786993150185516
YNL097C,24.785412758323886
YHL003C,24.782692022780243
YDR363W,24.777229092709092
YJL002C,24.772727453976046
YDR048C,24.771645927835152
YJR042W,24.77124968174016
YLL051C,24.764625888083895
YIL069C,24.756793762626234
YGL226W,24.7566912628478
YCL034W,24.753787275031215
YPL215W,24.734228591642164
YJR098C,24.73326250185318
YMR162C,24.72399016669083
YPL010W,24.71118637172921
YML087C,24.702022925660863
YMR260C,24.685761256775134
YLR207W,24.68341253709328
YML095C,24.68125904944354
YPL222W,24.678187623374246
YGL079W,24.672083889859174
YFR052W,24.662739076183414
YKL129C,24.65836448331285
YGR007W,24.655799755501
YOR079C,24.650398006479932
YDR379W,24.632557869651567
YGR202C,24.631519478777687
YFL047W,24.62999601365135
YGR012W,24.586108646277484
YLR242C,24.582758926247973
YDR096W,24.566849503115844
YPR087W,24.564492824555664
YPL178W,24.563843728880386
YKL069W,24.563074092319265
YFR025C,24.561723448364404
YKL041W,24.55969802286586
YMR235C,24.55756811689369
YNL181W,24.55620481071788
YMR037C,24.5303979738603
YKL114C,24.498829805906357
YJR093C,24.497587948520714
YDR393W,24.496959390211135
YIL005W,24.496780502895888
YLR131C,24.481248248397225
YJR015W,24.48085705148414
YMR318C,24.47716752558974
YFL031W,24.47488389437355
YGR292W,24.466264059946674
YIL042C,24.455634630177375
YBL029W,24.447668450830886
YML019W,24.444739628883664
YGL022W,24.444592442301317
YGL145W,24.441339178451138
YHR121W,24.4385381053047
YBL015W,24.415211871308852
YDL004W,24.412980736150814
YJR133W,24.405129510465787
YKL168C,24.40266617591449
YMR018W,24.398421354327667
YBR269C,24.39652291077202
YBL044W,24.39150232487005
YBL082C,24.384472405954778
YJR087W,24.376307295813124
YDL109C,24.373231982321133
YGR231C,24.371339934473237
YJR128W,24.370031028880646
YLR121C,24.35665132091782
YDR228C,24.339511391114243
YBR091C,24.335273858220546
YMR054W,24.329050806679295
YPL116W,24.322379355564994
YHR042W,24.315540890849352
YLR191W,24.31090172981191
YLR358C,24.308997713514984
YMR079W,24.30164131494702
YOL007C,24.301516479990102
YJR012C,24.296079268975888
YGR085C,24.291348200012678
YKL089W,24.287786999134088
YJR062C,24.284411256176398
YIL062C,24.27575187458865
YLR290C,24.27024462412637
YIL009C-A,24.268725620018806
YIL157C,24.246503490866882
YHR178W,24.236761580962327
YNL005C,24.233930471583466
YDL224C,24.229340682204853
YLR078C,24.21580794576867
YNL206C,24.189408180137388
YLR015W,24.18930245944214
YCL037C,24.181530092034013
YNR041C,24.173205050599552
YKL211C,24.163141540881643
YNL323W,24.16307164291676
YNL218W,24.16022474000983
YCL011C,24.158771822136185
YBR159W,24.152951708752063
YLR130C,24.148857496878247
YDR347W,24.148560946594575
YOL068C,24.14504339059218
YDR458C,24.143189950757517
YHR117W,24.135432227505333
YIR043C,24.129122625064856
YIL076W,24.12605192053303
YNL337W,24.1229958746605
YLR411W,24.10715614368571
YBL085W,24.104416362579986
YGR015C,24.103921999887458
YPL263C,24.091524772244714
YPL077C,24.06589262697935
YPL169C,24.058315456638535
YJL156C,24.034068180367512
YOR311C,24.03202609009703
YKL154W,24.024066571113448
YMR021C,24.02179128950301
YER032W,24.019877501324338
YNL164C,24.01645257125168
YCR104W,24.00318268563055
YOR377W,24.0005925283215
YBL022C,23.993816708068238
YGL148W,23.993478053660272
YNL040W,23.987915268273746
YBR123C,23.987640150177924
YML090W,23.97788274909942
YMR003W,23.974068663787957
YHR050W,23.963698092673962
YEL003W,23.947572684418773
YNL083W,23.9305179987441
YNL062C,23.93030155942669
YJL128C,23.927644512266735
YMR214W,23.911865079464594
YPR084W,23.892409812116142
YPR017C,23.891868295504235
YPR099C,23.87624181435584
YGR132C,23.87444254370375
YDR394W,23.872626785174067
YLR212C,23.866112473604016
YPR102C,23.847401464919063
YDL044C,23.840005681978663
YKR043C,23.83113468454462
YGR165W,23.83047970706517
YOL002C,23.829914771558762
YOL122C,23.826933813519663
YPL205C,23.807894174185307
YDL147W,23.79705467495505
YDL156W,23.790725675319113
YDR040C,23.771396057559098
YOL060C,23.771135910882986
YER074W,23.76760609858377
YLR051C,23.75774920011613
YHR068W,23.749334331445763
YOR264W,23.74878672583993
YJR094C,23.7447448037924
YHR147C,23.74388161477342
YBR146W,23.742967336017855
YJL201W,23.73017177171006
YGL172W,23.702082878739798
YEL026W,23.701054102347822
YBR268W,23.698053859092344
YER041W,23.693475423699045
YMR062C,23.679439290755884
YJR140C,23.653215120233305
YHR077C,23.65317855183554
YDR350C,23.64843761639169
YPR108W,23.625670138326086
YAL059W,23.623118792895315
YCL002C,23.60711487462373
YLR226W,23.604589195920415
YCL014W,23.60155537436135
YOR231W,23.581438354137365
YJR097W,23.578388515610808
YKL003C,23.57357992455796
YKL057C,23.55283024588837
YIR033W,23.5375785876802
YPR075C,23.535358760596395
YOR312C,23.535206050016843
YLR362W,23.52901989156068
YJL178C,23.52688996404782
YGR260W,23.500984705551115
YMR129W,23.49409943613016
YNL280C,23.490642913422263
YHR206W,23.470020585580002
YMR112C,23.454407831453754
YMR013C,23.451507657685926
YLR214W,23.44243907194245
YOL089C,23.441316979127304
YJL101C,23.44074827418365
YPL051W,23.432131733602226
YIR041W,23.43189656956961
YIL035C,23.418021457349692
YIL147C,23.416793277432205
YJL197W,23.411553025129496
YGR049W,23.410165369067155
YKL046C,23.409198694533302
YER007W,23.395613316042457
YER082C,23.371735027219263
YJR053W,23.370183950191223
YFR018C,23.362002534400574
YBR075W,23.354508585326645
YBR122C,23.333893124083783
YDR051C,23.32149902429309
YMR132C,23.32087709043295
YCR071C,23.315455022168
YMR265C,23.31273998149872
YDL011C,23.310324972347228
YGL236C,23.276716242890988
YMR242C,23.268081894996318
YMR031C,23.265979601837994
YML112W,23.262290059733573
YNR018W,23.25802038548482
YPR133C,23.24955344039496
YLR390W,23.244831828692515
YMR046C,23.24237640003446
YFR024C,23.238662964988624
YPL270W,23.235806780056418
YAL022C,23.233155827858937
YGR157W,23.232671193743226
YPL042C,23.219767330619835
YKL002W,23.21773603952194
YGL123W,23.20447448007614
YMR153W,23.203086153412833
YMR182C,23.198628095659657
YIL067C,23.18952720157394
YCL061C,23.185238086217904
YOL141W,23.126711718036766
YBL106C,23.112630212713043
YPR114W,23.107643152994644
YNL331C,23.099650215791037
YOL058W,23.093633322334863
YBR188C,23.09339200546842
YDR471W,23.09040967097221
YKL190W,23.079764690450645
YKL138C,23.075923223859718
YOR275C,23.073970178614353
YOR390W,23.068496569776773
YMR228W,23.065588209024725
YDR060W,23.059020913823588
YGL108C,23.056352295034753
YBR106W,23.040402806590908
YOR363C,23.03060894298176
YLR238W,23.02921312847414
YNR036C,23.015426837105466
YAL013W,23.01013654953917
YPL001W,22.981778767889722
YGR176W,22.972785405401453
YKL137W,22.970124632873816
YNL133C,22.96374952837971
YOL052C,22.95882361049476
YOR108W,22.93544762682266
YER109C,22.93163344423964
YCL045C,22.928955292124815
YIL020C,22.92867771508259
YGR232W,22.927894413335967
YBL020W,22.91490266217863
YHR086W,22.908125121851157
YOR324C,22.906889807358738
YOR276W,22.904913435383424
YNR053C,22.90466170034787
YPR178W,22.901920448737666
YGL246C,22.898697272741952
YLR096W,22.89522900520621
YNL099C,22.894357278966442
YJL018W,22.89302034636198
YFR008W,22.892777744450754
YLR234W,22.89251757232122
YGR125W,22.88359633547287
YJL186W,22.88352916559604
YOR342C,22.88260509457474
YML091C,22.86668455126814
YJL006C,22.86010781772108
YDR090C,22.859284922001347
YLR298C,22.835437971812688
YLR295C,22.834389996360297
YGL228W,22.826022290744323
YPL125W,22.810934531787566
YOR306C,22.803053731649346
YJR126C,22.80223683511196
YNL059C,22.79623031877581
YLR429W,22.7943463539851
YBR298C,22.792401391097357
YIL063C,22.791763902676276
YOR081C,22.77889402745647
YLR395C,22.77673308493841
YCR061W,22.776044758225122
YJL019W,22.775154399907372
YBL054W,22.773607000875117
YIL170W,22.77360219692369
YER145C,22.773233319861205
YJL044C,22.763273575613482
YPR100W,22.751505241804306
YLR379W,22.747551500764484
YKL206C,22.745876298101535
YGL106W,22.72220372862023
YAR002W,22.72141767989615
YGL050W,22.69756810104559
YBR193C,22.69147695264789
YER165W,22.689657198340843
YER050C,22.68731047405153
YGR242W,22.68510161080557
YHR080C,22.682901915425134
YKL185W,22.677318320254177
YIR006C,22.67242057445677
YML057W,22.649290752142633
YGL110C,22.648813122456684
YDR502C,22.647033700770475
YNL116W,22.645420701576047
YKL181W,22.636514525604444
YHL031C,22.627180377437682
YNL201C,22.615543440017856
YOR033C,22.600571652979486
YOR224C,22.581294403683554
YKL126W,22.56144788458435
YOR282W,22.556312566094036
YOR046C,22.553938069153535
YMR189W,22.54346476325557
YLR210W,22.541854376697668
YDR353W,22.538289474350695
YPL093W,22.52364537713847
YGL101W,22.52239059322862
YPL107W,22.522021059177476
YBR246W,22.520264264447018
YPL145C,22.508067067264935
YJR054W,22.502334633836384
YLR268W,22.5016656038559
YDR200C,22.501542544982527
YJL165C,22.498768550149236
YHL034C,22.497551736000215
YJL012C,22.491313830252192
YER120W,22.475723492327013
YNL327W,22.46806693376766
YNL101W,22.46667825126035
YER010C,22.452550143427725
YGL089C,22.444934804328966
YGR220C,22.441998240770953
YDR528W,22.440744179680394
YDR084C,22.43914446061083
YCR089W,22.43438155586453
YMR178W,22.429971411049348
YER083C,22.419544661735106
YNL026W,22.407426952397667
YPL147W,22.40694128005558
YOR279C,22.40320828969634
YLR427W,22.39400156695355
YFR027W,22.39193799392459
YGR276C,22.3904757620103
YER040W,22.379707596280543
YPR008W,22.36986561123823
YDL036C,22.369814849170588
YKL221W,22.369135848730693
YDL064W,22.355868758995964
YGR072W,22.34901455084313
YPR181C,22.347640720221182
YDL134C,22.33312721905143
YER051W,22.31968255937269
YDR041W,22.300274232004885
YJL192C,22.295930865471224
YLR023C,22.292347584783002
YNL197C,22.289605502668447
YJR082C,22.282184215756434
YJR144W,22.281922707993914
YBR233W,22.275399297252804
YAL047C,22.268116510956958
YIL026C,22.261841939319382
YGL014W,22.251015091132444
YIL127C,22.233571635246445
YIL039W,22.232549289720527
YOR157C,22.230876022923656
YAR071W,22.219586604533987
YDR151C,22.218365385417023
YLR028C,22.21721787609164
YDR143C,22.211705760064703
YKR012C,22.185546841476878
YML037C,22.182675404065186
YDR480W,22.17787189352829
YPL122C,22.17442898881522
YNL263C,22.167881555148956
YPL105C,22.15903869466253
YLR114C,22.154378077197222
YGL048C,22.15309855226499
YLR045C,22.14050518155222
YOL158C,22.138772151737346
YJL013C,22.133856881145803
YBL006C,22.123875925481883
YHR186C,22.120494667653862
YJR030C,22.112312545804865
YGR083C,22.111275240457843
YGL035C,22.109606743662944
YOL097C,22.104609428514394
YNL147W,22.101499701973747
YDR217C,22.09309042325918
YBL056W,22.0924708386311
YFL032W,22.090007213332115
YJL112W,22.08312919009452
YDR443C,22.08170467827445
YDR492W,22.07934294770648
YGL210W,22.070095836580098
YDL040C,22.069618265347287
YDL065C,22.04742452162696
YIL145C,22.037989385244433
YBR160W,22.03134950382224
YBR205W,22.02121379079827
YJR017C,22.00967226994427
YPR199C,21.99774313199075
YBR261C,21.98871259243809
YDR411C,21.9803664701834
YKL088W,21.969802812196544
YDR098C,21.96841346109838
YMR117C,21.9632707723582
YPR104C,21.94494930816663
YGR174C,21.943783749528293
YMR025W,21.93960307278709
YAL039C,21.92559997553276
YMR188C,21.92252442979137
YLR420W,21.921486846605898
YOR239W,21.91054166237707
YLR393W,21.897113428730137
YNL215W,21.896657416904237
YOR075W,21.88863170650727
YEL074W,21.85966086404588
YBR198C,21.8554310581826
YBR274W,21.853220393832427
YCR081W,21.85219219497812
YLL062C,21.850612968119133
YNL298W,21.82906582166441
YEL024W,21.8123048045584
YPL020C,21.805101727198153
YDR161W,21.801134492526476
YIL070C,21.79929460541369
YAL058W,21.79816790515918
YMR012W,21.79002660463505
YJR143C,21.78303271788107
YOR156C,21.777728723401868
YDL054C,21.77431188838952
YOR244W,21.764659492710617
YER013W,21.750796247530666
YNL179C,21.745683209192855
YGR028W,21.734646058535372
YMR121C,21.733760584785585
YNR030W,21.72143604913172
YFL049W,21.71990876254251
YPR038W,21.713117755234794
YKR090W,21.70341799944481
YER012W,21.70142242149304
YJL081C,21.68701674129245
YKR008W,21.673867852920285
YDL122W,21.67196325677
YLR170C,21.668032001405475
YGL142C,21.663993546635297
YBR057C,21.631210450242087
YNL310C,21.628846342283204
YBR242W,21.59988095795308
YKR072C,21.591291543367987
YML120C,21.586013703906605
YDR075W,21.584242020110036
YLR171W,21.580390493598284
YPL064C,21.57824721630034
YNL224C,21.566254756111725
YDL028C,21.566124017995584
YNL038W,21.56411223325445
YMR023C,21.563424615186136
YOR165W,21.561370909416894
YHR070W,21.55384436786615
YLR204W,21.54932665255214
YDL240W,21.5475633255529
YBR227C,21.53865971005621
YER014W,21.527720115874605
YLR451W,21.518897965487742
YGL244W,21.51418348366084
YAL019W,21.50969296878086
YML053C,21.505639226560785
YAL010C,21.50168741707937
YDR054C,21.498953359421662
YDR337W,21.496647500184597
YDR506C,21.494922624085067
YLR102C,21.482241822636624
YLR052W,21.4796528017902
YOR154W,21.477649511269334
YDL127W,21.470973868735044
YDR245W,21.470896451344146
YLR199C,21.461636414267293
YOL059W,21.460186148604468
YNL264C,21.45742969847552
YPR031W,21.456388166134975
YPL023C,21.436272601562468
YOR127W,21.434446723854478
YDR354W,21.434245793198382
YMR168C,21.433612927398322
YKR029C,21.431925415631866
YHR144C,21.427920766724945
YMR296C,21.425625262535416
YIL046W,21.42249653776218
YJR124C,21.415574325519444
YML034W,21.412520655975158
YNR021W,21.410793211155703
YGR198W,21.409838071513533
YKL191W,21.389335557297823
YKR074W,21.38244240557893
YER048C,21.376643221423254
YLR233C,21.37449531194914
YMR148W,21.372848984791116
YER154W,21.371024378489324
YJL024C,21.36861157556434
YJL093C,21.357262612187622
YGL258W,21.347263836580613
YKR007W,21.344642861657032
YER036C,21.34198015901353
YDR153C,21.34096500597121
YMR281W,21.3341506057395
YJR058C,21.32986736063213
YLR418C,21.318941854164976
YDR097C,21.30684315759035
YNL192W,21.291795127136457
YCR095C,21.286229420580963
YDR452W,21.283203734810495
YCR069W,21.26675377022362
YDR460W,21.261710453009304
YEL045C,21.257378230935867
YMR233W,21.24896408828774
YNL241C,21.230873027403447
YPL175W,21.219069626202767
YLR083C,21.217939976849582
YGL033W,21.214121192524626
YBR036C,21.21395315713285
YCR064C,21.206398478133003
YDL226C,21.205698024347523
YGR158C,21.199466335392636
YGL006W,21.197626923485487
YLL001W,21.1855361267076
YOR187W,21.182427895740812
YDR179W-A,21.17653881229282
YKL013C,21.16214092576426
YML098W,21.138234461363062
YDR392W,21.136605194911102
YKL171W,21.125666226198554
YOR175C,21.12353165124072
YJR129C,21.122284206675346
YOL092W,21.11175141467888
YGL002W,21.10970982539024
YHR073W,21.105185397457884
YHR125W,21.091124057596986
YCL029C,21.08861254670196
YDR181C,21.080446230582073
YMR243C,21.076997671339925
YJR034W,21.06600141558435
YBL058W,21.05508298018555
YBR258C,21.053544901177034
YNL131W,21.0480994926402
YDR308C,21.04778959951744
YNR049C,21.041190024512844
YPL232W,21.040152925034686
YML129C,21.03897039013963
YOL127W,21.037875878773438
YGL162W,21.02882886186758
YOR179C,21.02336995051039
YLR412W,21.016526912520792
YFR029W,21.008586548756515
YGR228W,20.99086229427385
YMR001C,20.986714259687158
YGL074C,20.98144040022102
YGL119W,20.965786279206732
YBR164C,20.962722975487925
YHR148W,20.960234662851434
YPL030W,20.959971461919498
YLR195C,20.956634735872758
YJR132W,20.949331097183393
YGR191W,20.936732108496003
YGL153W,20.925468723804407
YOL126C,20.92373486562236
YHR213W,20.923647536488673
YPL038W,20.922534880028063
YLR459W,20.914517913812784
YPR165W,20.914293674117673
YIL050W,20.903363006289013
YGR036C,20.90106780148593
YPL158C,20.896222286777682
YDR103W,20.895885880617254
YBR074W,20.89372667326333
YGL263W,20.888101407938503
YOR043W,20.88180010478673
YPR086W,20.877117066249475
YNL339C,20.874796572431656
YOR104W,20.869905881018813
YML058W,20.854925611133588
YGR001C,20.8514921789771
YHL048W,20.836994320885
YMR225C,20.80048284506546
YGR144W,20.79634869051604
YGR234W,20.790292065727698
YIL118W,20.77762859071922
YNL199C,20.775606231876175
YDR165W,20.77478075042629
YGL250W,20.76552124799414
YOR250C,20.757282883429493
YJL200C,20.756797247686468
YKL184W,20.7499796472982
YEL044W,20.711151813022102
YDR094W,20.69503568928071
YMR183C,20.693978553553276
YOL031C,20.69141951458398
YKL155C,20.68352169222014
YNL288W,20.682150877450493
YDR405W,20.680286422796645
YDL051W,20.67322803598857
YFR001W,20.671110274866493
YHR058C,20.658933540633857
YLR287C,20.629170634103588
YIR004W,20.62158263980112
YDL121C,20.611734234090626
YDR526C,20.60940111020816
YOL080C,20.59913931841446
YOR204W,20.588811245621482
YDR303C,20.579567117334033
YOR142W,20.575088921233707
YFR036W,20.551027867800215
YGR029W,20.55098599389907
YBL105C,20.550939885506693
YKL019W,20.53253662301269
YPL177C,20.52921075056423
YHR211W,20.525731517352746
YDR056C,20.513209757141563
YOL076W,20.51271662570113
YLR071C,20.503937427759894
YBR237W,20.501872005774928
YIL027C,20.50142622712758
YGL174W,20.497594558386197
YHR108W,20.49430695400822
YOL137W,20.487805759346458
YER069W,20.475337931874318
YDR309C,20.47502151199004
YGL160W,20.474959199267005
YDR482C,20.456882680818577
YDR298C,20.44835617652711
YBR283C,20.447629476932836
YOR066W,20.43900817501071
YBR162W-A,20.433197586628225
YDR071C,20.421841617138803
YDL071C,20.421765527371395
YNL023C,20.414122428189007
YOR305W,20.411775298588456
YJR056C,20.404934297790206
YIL094C,20.3989178491756
YMR019W,20.389355358266883
YML065W,20.387023131119076
YPL049C,20.386893419459014
YDR476C,20.38619730409132
YER127W,20.379338143407207
YER072W,20.34887329043069
YGL092W,20.345986582876787
YHL007C,20.334329168752912
YPR144C,20.318680508901885
YDL052C,20.31788821426186
YFL046W,20.314718701781132
YOR241W,20.305387765230822
YNL244C,20.253038403646062
YFL028C,20.24517822546739
YDL090C,20.243749909582267
YBR262C,20.240317477911038
YPR148C,20.223051943962805
YPL024W,20.20041666141138
YOR061W,20.1993302100427
YJR079W,20.190784779612773
YNL073W,20.188427722119627
YOR131C,20.186823677176008
YML061C,20.18327786994639
YPR139C,20.175443909711845
YOL066C,20.168645574404493
YJL176C,20.15534467967383
YML096W,20.10348619530652
YLR403W,20.101715284983
YDR545W,20.096596468151304
YGR149W,20.093882909282943
YLR246W,20.057829189623536
YLR033W,20.054168286586847
YGR081C,20.049985344208576
YBR002C,20.043882420299514
YML052W,20.037624133954676
YNR039C,20.031130367061504
YJR088C,20.00841103987048
YJR080C,20.00188345205206
YBR251W,19.99681236643391
YDL155W,19.993656019100904
YDL212W,19.99103302400544
YNL234W,19.978930059272855
YJL180C,19.974183528598203
YCL063W,19.962985576275184
YOR074C,19.956958653991705
YCR060W,19.93829113754447
YNL095C,19.930358805763692
YPL189W,19.911531314531494
YGR173W,19.909646922719194
YMR086W,19.907119861301513
YNL183C,19.900713768470514
YNL326C,19.893379164872258
YMR022W,19.89091829275253
YJL065C,19.887867651417693
YOR246C,19.886653476173617
YKL161C,19.880061240718057
YKL169C,19.871881125981986
YGR175C,19.87157356397601
YNL307C,19.865665515915556
YGR229C,19.85561532900044
YGR038W,19.840801691194983
YLL034C,19.836172110631765
YMR149W,19.81383129523562
YMR127C,19.813067977295407
YOL041C,19.8045290253272
YPR129W,19.801666015561114
YPL209C,19.800602520699517
YBR259W,19.7939758104779
YJR040W,19.78183254649279
YBR130C,19.76617035120952
YGR190C,19.750784416067496
YPL252C,19.745632914647626
YDR404C,19.739523412664784
YKL195W,19.723797585852196
YOR143C,19.721282276919432
YOR299W,19.71749067714528
YBR290W,19.713318283083392
YJL079C,19.709041367620323
YML094W,19.700651295249884
YMR220W,19.688338966304165
YBL011W,19.68041598411401
YGR215W,19.678440778836958
YOR283W,19.673380551685646
YCL066W,19.669684996331025
YDL101C,19.66647993130582
YFR037C,19.664678906886493
YPR173C,19.66149692645327
YDR398W,19.647191024559696
YPL173W,19.643636549329514
YOL139C,19.63622734385562
YGL063W,19.631701477170623
YDR290W,19.625278706922316
YCR087W,19.622663951315804
YMR115W,19.612492328813534
YIR012W,19.611655730077256
YNR023W,19.6088397013123
YPL089C,19.59226869630801
YJL218W,19.59177355003372
YER019C-A,19.585730314356695
YNL052W,19.561732964808627
YKL073W,19.54103357032621
YBR089C-A,19.52389273313196
YOR002W,19.513288875172204
YJR072C,19.512210153140302
YIL100W,19.49893515128941
YDR410C,19.494975753897286
YHR103W,19.482081669871704
YDL005C,19.47807412973772
YGL190C,19.476870253815886
YOR123C,19.470461997629894
YMR177W,19.467235514829625
YOL038W,19.46514645683294
YBR080C,19.464216248113075
YER092W,19.452975594179765
YLL037W,19.44895493775568
YOR355W,19.43632266540114
YBR068C,19.42550292389885
YDR049W,19.419609629571315
YAR008W,19.41305271652816
YDR518W,19.41190433645904
YJL173C,19.410966198298645
YJR077C,19.410650240233586
YCR077C,19.388491777725957
YJL104W,19.375665745173382
YNL046W,19.368715428530322
YOL022C,19.35724278421455
YKL045W,19.353607107520354
YIL053W,19.35307531293184
YBL036C,19.351931434870053
YLR019W,19.337726552208895
YFR002W,19.32841721792311
YKR020W,19.328117686064825
YGR033C,19.326246332473932
YKL072W,19.32570235747957
YHR060W,19.322201780613387
YNL190W,19.322164515349908
YJL159W,19.31186144362486
YGL070C,19.309916525124272
YAL043C,19.283375013764537
